_id,driverID,driverName,phoneNumber,taxiID,rating
64acea70fc13ae41a7beefc5,760,Oneida Canavan,71038984,515,3
64acea70fc13ae41a7beefc6,761,Shanna Corwin,53341873,104,2.6
64acea70fc13ae41a7beefc7,762,Leela Egger,36220112,713,3.7
64acea70fc13ae41a7beefc8,763,Vyky Koppens,32792363,602,4.1
64acea70fc13ae41a7beefc9,764,Blondie Lorenzin,53787810,816,2.1
64acea70fc13ae41a7beefca,765,Greggory Allridge,49181043,555,2.5
64acea70fc13ae41a7beefcb,766,Pennie Tomsu,66071828,500,1.1
64acea70fc13ae41a7beefcc,767,Hale Perrygo,12059894,357,4.8
64acea70fc13ae41a7beefcd,768,Jillayne Scherer,64599397,990,2.5
64acea70fc13ae41a7beefce,769,Raine Surman-Wells,52098441,527,4.9
64acea70fc13ae41a7beefcf,770,Elysee Allerton,53033189,628,4.8
64acea70fc13ae41a7beefd0,771,Rosette Screas,49251801,582,5
64acea70fc13ae41a7beefd1,772,Shaylynn Connue,17133432,281,3.2
64acea70fc13ae41a7beefd2,773,Obadias Penddreth,62557221,705,4.2
64acea70fc13ae41a7beefd3,774,Haily Elcome,51441547,433,3.3
64acea70fc13ae41a7beefd4,775,Nixie Reddish,33552448,185,3.8
64acea70fc13ae41a7beefd5,776,Mal Dungay,80217283,428,1.9
64acea70fc13ae41a7beefd6,777,Tiebold Pechard,68469298,488,4
64acea70fc13ae41a7beefd7,778,Rod Charrisson,82807903,964,3.5
64acea70fc13ae41a7beefd8,779,Delbert Samper,36868087,976,2.4
64acea70fc13ae41a7beefd9,780,Jarvis De-Ville,19594680,487,3.1
64acea70fc13ae41a7beefda,781,Latisha Labden,32863523,711,4.9
64acea70fc13ae41a7beefdb,782,Sofia Hayley,27036566,772,3.5
64acea70fc13ae41a7beefdc,783,Teresa McCumskay,81952857,893,4.5
64acea70fc13ae41a7beefdd,784,Kristopher Janman,43538659,637,2.7
64acea70fc13ae41a7beefde,785,Tripp Olivia,76193687,381,3.2
64acea70fc13ae41a7beefdf,786,Niko Hatherell,48134202,212,2.1
64acea70fc13ae41a7beefe0,787,Papageno Bolesma,99688826,88,4.8
64acea70fc13ae41a7beefe1,788,Allin Shatliffe,36340018,942,1.8
64acea70fc13ae41a7beefe2,789,Brinna Bordes,88477959,920,2.6
64acea70fc13ae41a7beefe3,790,Aubrey Skippon,65179802,255,3.9
64acea70fc13ae41a7beefe4,791,Kary Ferrieres,12737253,974,4.7
64acea70fc13ae41a7beefe5,792,Korrie MacInnes,36020095,550,2.7
64acea70fc13ae41a7beefe6,793,Hill Brimman,64498878,135,4
64acea70fc13ae41a7beefe7,794,Joanie Dymock,87406755,546,4.7
64acea70fc13ae41a7beefe8,795,Bowie Sheepy,40759389,167,1.6
64acea70fc13ae41a7beefe9,796,Stephanus Casacchia,78426827,652,1.3
64acea70fc13ae41a7beefea,797,Susanetta Felstead,59034626,873,3.2
64acea70fc13ae41a7beefeb,798,Shepperd Klimes,97820258,310,3.3
64acea70fc13ae41a7beefec,799,Fowler Faulds,54232517,305,3.1
64acea70fc13ae41a7beefed,800,Elysee Brameld,81543664,719,4.7
64acea70fc13ae41a7beefee,801,Wynne Benes,44379634,441,2.5
64acea70fc13ae41a7beefef,802,Kellia Tetley,22489058,504,4.4
64acea70fc13ae41a7beeff0,803,Rosemarie Kendal,79625077,795,4.9
64acea70fc13ae41a7beeff1,804,Lorine Asken,54766625,713,3.1
64acea70fc13ae41a7beeff2,805,Rossie Reicharz,62994868,837,4
64acea70fc13ae41a7beeff3,806,Windham Temperley,70695006,258,1
64acea70fc13ae41a7beeff4,807,Tabbie Dulake,95676734,875,3.8
64acea70fc13ae41a7beeff5,808,Hermann Ishchenko,43365914,406,1.3
64acea70fc13ae41a7beeff6,809,Amby McCleary,53968515,241,4.6
64acea70fc13ae41a7beeff7,810,Elisabeth Josupeit,72846961,984,5
64acea70fc13ae41a7beeff8,811,Cindra Bellwood,44731013,782,2.8
64acea70fc13ae41a7beeff9,812,Linzy Learmonth,11559311,109,1.3
64acea70fc13ae41a7beeffa,813,Bel Normansell,15454688,199,4.8
64acea70fc13ae41a7beeffb,814,Kayne Martynov,80570917,991,4.6
64acea70fc13ae41a7beeffc,815,Marshall Bearfoot,28189127,411,3.9
64acea70fc13ae41a7beeffd,816,Karylin Yepiskov,23172405,529,1.8
64acea70fc13ae41a7beeffe,817,Marylou Collick,26210591,433,1.9
64acea70fc13ae41a7beefff,818,Ag Cawse,38662534,826,3.3
64acea70fc13ae41a7bef000,819,Abbey Bilam,16236147,162,4.3
64acea70fc13ae41a7bef001,820,Sigismund Dutnall,42090052,763,1.4
64acea70fc13ae41a7bef002,821,Toni Bruckner,98673282,682,1.9
64acea70fc13ae41a7bef003,822,Luciana de Courcy,63179838,779,1.8
64acea70fc13ae41a7bef004,823,Megen Gudahy,94567321,808,1.3
64acea70fc13ae41a7bef005,824,Jess Iacobini,55421733,762,4
64acea70fc13ae41a7bef006,825,Darcey Polsin,27694264,878,4.4
64acea70fc13ae41a7bef007,826,Alwin Ranscomb,21390206,885,2.7
64acea70fc13ae41a7bef008,827,Priscella Fareweather,46483986,579,4.4
64acea70fc13ae41a7bef009,828,Kenyon Moulster,21691718,806,3.3
64acea70fc13ae41a7bef00a,829,Gualterio Mougeot,12063667,579,5
64acea70fc13ae41a7bef00b,830,Ginelle Torri,56054044,495,2.6
64acea70fc13ae41a7bef00c,831,Olav MacPike,54425721,144,4.9
64acea70fc13ae41a7bef00d,832,Madlen Gronw,62122278,673,1.7
64acea70fc13ae41a7bef00e,833,Lora Clyburn,13505955,594,2.7
64acea70fc13ae41a7bef00f,834,Shina Ambrogetti,42351917,192,2
64acea70fc13ae41a7bef010,835,Boonie Jirzik,11575350,888,1.2
64acea70fc13ae41a7bef011,836,Vaughan Barbary,54421543,954,5
64acea70fc13ae41a7bef012,837,Adi Meech,77078695,109,2.6
64acea70fc13ae41a7bef013,838,Xaviera Ropking,41345736,640,3.1
64acea70fc13ae41a7bef014,839,Gloriana Ost,61977503,135,1.1
64acea70fc13ae41a7bef015,840,Gran MacCostye,74512326,930,3.5
64acea70fc13ae41a7bef016,841,Francisca McJarrow,44179666,694,3.2
64acea70fc13ae41a7bef017,842,Bert Lathan,22518092,538,4.5
64acea70fc13ae41a7bef018,843,Evelin Phillins,58992750,704,1.3
64acea70fc13ae41a7bef019,844,Electra Maypowder,40377016,982,2.5
64acea70fc13ae41a7bef01a,845,Rodolfo Woollcott,30140615,954,2.2
64acea70fc13ae41a7bef01b,846,Cherey Ferrar,43496896,249,1.3
64acea70fc13ae41a7bef01c,847,Dot Elstone,99146346,340,1.2
64acea70fc13ae41a7bef01d,848,Gaylor Warnock,48310881,413,2.1
64acea70fc13ae41a7bef01e,849,Ad Whitty,22895601,137,4.8
64acea70fc13ae41a7bef01f,850,Ofelia Hillock,75540093,117,2.6
64acea70fc13ae41a7bef020,851,Lisa Bunt,44361256,616,3.1
64acea70fc13ae41a7bef021,852,Gipsy Hazley,45644841,447,4.2
64acea70fc13ae41a7bef022,853,Corrina Hartless,53898576,768,1.6
64acea70fc13ae41a7bef023,854,Violette Carman,62256553,581,4.1
64acea70fc13ae41a7bef024,855,Josephina Southcomb,56746783,148,3
64acea70fc13ae41a7bef025,856,Pansie Woolager,32968532,619,3.1
64acea70fc13ae41a7bef026,857,Giulietta Belsher,91221029,678,4.2
64acea70fc13ae41a7bef027,858,Eugene Vasyunkin,57689532,655,1.4
64acea70fc13ae41a7bef028,859,Herbie Millichap,18822604,887,3.8
64acea70fc13ae41a7bef029,860,Adiana Giovannini,53222259,101,3.5
64acea70fc13ae41a7bef02a,861,Gray Martygin,48782247,4,2.9
64acea70fc13ae41a7bef02b,862,Polly Moncarr,32743581,22,3.7
64acea70fc13ae41a7bef02c,863,Kym Switzer,56610847,296,3.7
64acea70fc13ae41a7bef02d,864,Edsel Hovington,27913669,997,1
64acea70fc13ae41a7bef02e,865,Jamey Petegre,10064455,178,1.4
64acea70fc13ae41a7bef02f,866,Osbourne Sutheran,97514714,570,3.1
64acea70fc13ae41a7bef030,867,Wit Ten Broek,49911328,280,1.2
64acea70fc13ae41a7bef031,868,Hewitt Woodroffe,95257997,546,3.3
64acea70fc13ae41a7bef032,869,Ninon Fahey,65369876,769,2.2
64acea70fc13ae41a7bef033,870,Jarib Phillins,71623266,513,3.7
64acea70fc13ae41a7bef034,871,Royal Arne,14314306,287,4.5
64acea70fc13ae41a7bef035,872,Kathy Linster,88582713,969,4.1
64acea70fc13ae41a7bef036,873,Jordan Di Carlo,34515811,416,3.1
64acea70fc13ae41a7bef037,874,Corissa Glasgow,60902304,94,1.3
64acea70fc13ae41a7bef038,875,Shandy Fee,30070442,215,4.8
64acea70fc13ae41a7bef039,876,Vonny Corley,92980938,221,4.8
64acea70fc13ae41a7bef03a,877,Benito Bamborough,37029899,262,2.3
64acea70fc13ae41a7bef03b,878,Rakel Van Haeften,30426755,510,2.1
64acea70fc13ae41a7bef03c,879,Larina Konert,99957483,182,1.9
64acea70fc13ae41a7bef03d,880,Derek Arter,53656990,392,1.2
64acea70fc13ae41a7bef03e,881,Barbi Vivians,65416445,605,3.1
64acea70fc13ae41a7bef03f,882,Kary Goane,36837818,928,3.8
64acea70fc13ae41a7bef040,883,Jarrod Lowell,84655726,264,5
64acea70fc13ae41a7bef041,884,Jerad Pentony,15624364,667,1.1
64acea70fc13ae41a7bef042,885,Adelind Swanton,40570660,454,3.7
64acea70fc13ae41a7bef043,886,Hephzibah Odney,65545013,927,1.6
64acea70fc13ae41a7bef044,887,Dag Bursnell,51839961,24,3.7
64acea70fc13ae41a7bef045,888,Phaidra Hendrikse,14116728,5,4.1
64acea70fc13ae41a7bef046,889,Alana Bartosch,79782898,910,3.3
64acea70fc13ae41a7bef047,890,Joelie Trowle,98585511,284,3.4
64acea70fc13ae41a7bef048,891,Nita Garbett,46503583,510,3.2
64acea70fc13ae41a7bef049,892,Leoine West,26321899,186,3.9
64acea70fc13ae41a7bef04a,893,Liliane Truckell,17967358,246,2.4
64acea70fc13ae41a7bef04b,894,Dee dee Scandrite,57537028,999,1.9
64acea70fc13ae41a7bef04c,895,Darbie Perfect,43048616,36,3.9
64acea70fc13ae41a7bef04d,896,Kinna McCusker,74923577,243,2.4
64acea70fc13ae41a7bef04e,897,Claudia Hadland,80706059,367,4.8
64acea70fc13ae41a7bef04f,898,Winfred Marchington,87730272,949,5
64acea70fc13ae41a7bef050,899,Olwen Jarrard,86870075,313,2.9
64acea70fc13ae41a7bef051,900,Morty Willan,10059400,890,2.4
64acea70fc13ae41a7bef052,901,Brendis Foakes,79383660,630,1.8
64acea70fc13ae41a7bef053,902,Bran Tarquinio,61803479,626,2
64acea70fc13ae41a7bef054,903,Luce Devon,52932134,64,2.1
64acea70fc13ae41a7bef055,904,Hildagard Sturney,45338289,884,3.2
64acea70fc13ae41a7bef056,905,Chrysa Vail,94580479,571,3.6
64acea70fc13ae41a7bef057,906,Kory Elcome,19477522,775,4.4
64acea70fc13ae41a7bef058,907,Hendrika Youings,86487905,570,2.9
64acea70fc13ae41a7bef059,908,Opaline Methringham,97563058,60,3.1
64acea70fc13ae41a7bef05a,909,Devlin Bonhill,29651130,242,1.5
64acea70fc13ae41a7bef05b,910,Jo Cloute,48506313,323,1.6
64acea70fc13ae41a7bef05c,911,Vale Hairsine,54676130,978,3.3
64acea70fc13ae41a7bef05d,912,Merrick Sillett,35100238,460,5
64acea70fc13ae41a7bef05e,913,Aeriela Lehr,71322556,179,1.7
64acea70fc13ae41a7bef05f,914,Ringo Lamberth,60034741,931,1.1
64acea70fc13ae41a7bef060,915,Earle Plomer,24680883,246,2
64acea70fc13ae41a7bef061,916,Konstance Klimczak,59759210,824,4.4
64acea70fc13ae41a7bef062,917,Zilvia Hiley,92217746,890,4.3
64acea70fc13ae41a7bef063,918,Christiane Brewett,73520445,980,2
64acea70fc13ae41a7bef064,919,Roobbie Ruzicka,84632770,160,1.7
64acea70fc13ae41a7bef065,920,Tallie McEwan,68745765,265,4.4
64acea70fc13ae41a7bef066,921,Johnette Gabbot,21020414,858,1.2
64acea70fc13ae41a7bef067,922,Sabra Cameron,70894738,263,4.4
64acea70fc13ae41a7bef068,923,Keenan Kops,76039640,173,1.3
64acea70fc13ae41a7bef069,924,Robbert Cornthwaite,51316863,152,3.1
64acea70fc13ae41a7bef06a,925,Waiter Brelsford,96642914,851,1.6
64acea70fc13ae41a7bef06b,926,Robyn Scrimshire,94111953,262,1.1
64acea70fc13ae41a7bef06c,927,Llewellyn Zoane,30578082,986,4.6
64acea70fc13ae41a7bef06d,928,Alix Wolfe,45019410,10,3.9
64acea70fc13ae41a7bef06e,929,Mair Gromley,29409091,199,3.9
64acea70fc13ae41a7bef06f,930,Andriana Tooting,21039564,765,3.6
64acea70fc13ae41a7bef070,931,Bartram Willerton,19736414,278,1.9
64acea70fc13ae41a7bef071,932,Kiri des Remedios,25679129,337,3.9
64acea70fc13ae41a7bef072,933,Halie Shevels,86647082,210,2.5
64acea70fc13ae41a7bef073,934,Jennilee Lyttle,56378195,187,4
64acea70fc13ae41a7bef074,935,Lilia Schoffel,17316127,991,2.2
64acea70fc13ae41a7bef075,936,Todd Frane,56942914,18,3.1
64acea70fc13ae41a7bef076,937,Sharl Belloch,74146030,92,2.5
64acea70fc13ae41a7bef077,938,Elna Kettlesting,39937808,74,4.8
64acea70fc13ae41a7bef078,939,Benedicta Kegan,11507390,749,3.7
64acea70fc13ae41a7bef079,940,Torrance Temperton,80396031,456,3.7
64acea70fc13ae41a7bef07a,941,Royce Baron,30179814,956,4.5
64acea70fc13ae41a7bef07b,942,Rodd Ivashin,71586177,399,3
64acea70fc13ae41a7bef07c,943,Elie Grimme,97848263,428,4.6
64acea70fc13ae41a7bef07d,944,Henrietta Wattingham,81272774,427,2.2
64acea70fc13ae41a7bef07e,945,Tate Sworn,12334320,365,2.4
64acea70fc13ae41a7bef07f,946,Gil Sackler,36218961,699,1.1
64acea70fc13ae41a7bef080,947,Sherrie Toten,27104035,365,1.2
64acea70fc13ae41a7bef081,948,Liane Frankowski,36312620,90,2.8
64acea70fc13ae41a7bef082,949,Prudi Hebson,97693416,58,2.6
64acea70fc13ae41a7bef083,950,Donavon O'Glassane,99320343,584,4.2
64acea70fc13ae41a7bef084,951,Kerrill Playfoot,63944601,415,3.2
64acea70fc13ae41a7bef085,952,Marika Grigorini,59087406,183,4.2
64acea70fc13ae41a7bef086,953,Barry Dudden,97587804,157,1.6
64acea70fc13ae41a7bef087,954,Collin Dudson,82044171,603,3.6
64acea70fc13ae41a7bef088,955,Marget O'Deegan,34859304,345,4
64acea70fc13ae41a7bef089,956,Cristian Crigin,97984145,255,3.3
64acea70fc13ae41a7bef08a,957,Charles Durno,32535270,585,5
64acea70fc13ae41a7bef08b,958,Kingsly Styan,29115815,335,1.1
64acea70fc13ae41a7bef08c,959,Rachele Danieli,50243185,727,4
64acea70fc13ae41a7bef08d,960,Carney Roche,90939379,575,2.4
64acea70fc13ae41a7bef08e,961,Marten Zarfati,74243345,146,1.3
64acea70fc13ae41a7bef08f,962,Jan Covil,90238109,304,3.7
64acea70fc13ae41a7bef090,963,Conchita Hindrich,82151545,625,4.5
64acea70fc13ae41a7bef091,964,Breanne Lody,53477279,962,1.7
64acea70fc13ae41a7bef092,965,Carola Shatford,55604268,346,2
64acea70fc13ae41a7bef093,966,Basil O'Lochan,46406772,461,1.3
64acea70fc13ae41a7bef094,967,Waneta Cresser,43695941,564,4.5
64acea70fc13ae41a7bef095,968,Naoma Tolchard,74483081,376,1.8
64acea70fc13ae41a7bef096,969,Olvan Albinson,72694367,998,4.6
64acea70fc13ae41a7bef097,970,Johannes Whieldon,55980705,498,4.9
64acea70fc13ae41a7bef098,971,Wilfred Mish,74799277,698,4.4
64acea70fc13ae41a7bef099,972,Dante Edes,18685450,798,3.2
64acea70fc13ae41a7bef09a,973,Glenn Gammill,87166764,776,4.8
64acea70fc13ae41a7bef09b,974,Lynelle Prendergrass,77256907,91,1.7
64acea70fc13ae41a7bef09c,975,Lyman Tolumello,78889684,938,4.6
64acea70fc13ae41a7bef09d,976,Archer Gegg,55859133,124,2.5
64acea70fc13ae41a7bef09e,977,Alexandre Younge,10666849,609,4.1
64acea70fc13ae41a7bef09f,978,Felicity Renneke,36248294,787,1.4
64acea70fc13ae41a7bef0a0,979,Neils Aim,52669474,262,4
64acea70fc13ae41a7bef0a1,980,Lynelle Dugald,89328523,848,2.5
64acea70fc13ae41a7bef0a2,981,Elisha Jilkes,96604601,135,2.9
64acea70fc13ae41a7bef0a3,982,Mikol Kyles,79530368,982,4.5
64acea70fc13ae41a7bef0a4,983,Beatrix Castille,68009707,18,1.1
64acea70fc13ae41a7bef0a5,984,Kimmie O'Downe,17789345,70,3.6
64acea70fc13ae41a7bef0a6,985,Luisa Stickel,12149398,280,4.1
64acea70fc13ae41a7bef0a7,986,Cornall Dawidowitz,10897208,523,2.5
64acea70fc13ae41a7bef0a8,987,Aileen Piel,33406361,300,2.4
64acea70fc13ae41a7bef0a9,988,Gabbie Weavill,38048085,114,3.1
64acea70fc13ae41a7bef0aa,989,Bettina Cotillard,94345724,978,3.3
64acea70fc13ae41a7bef0ab,990,Carlye Vassman,63879442,363,2.7
64acea70fc13ae41a7bef0ac,991,Christiana Butterick,67630808,920,4.8
64acea70fc13ae41a7bef0ad,992,Mortie Doerren,58478826,343,4.6
64acea70fc13ae41a7bef0ae,993,Marv Bentjens,45537075,718,2.8
64acea70fc13ae41a7bef0af,994,Patrick Smewin,62523669,364,3.4
64acea70fc13ae41a7bef0b0,995,Nertie Osburn,22552915,512,4.8
64acea70fc13ae41a7bef0b1,996,Frazier Chin,80364597,554,4.8
64acea70fc13ae41a7bef0b2,997,Waring Skaid,44166510,729,4.3
64acea70fc13ae41a7bef0b3,998,Candice Auston,31463020,385,2.2
64acea70fc13ae41a7bef0b4,999,Del Dickenson,24665334,306,3.1
64acea70fc13ae41a7bef0b5,1000,Onfre Aleksandrev,85319615,921,1.6
64d0ad35fc13ae595e089f7b,1001,Jenine Tothe,77509234,1001,3.8
64d0ad35fc13ae595e089f7c,1002,Ralina Hulance,98330181,1002,0.1
64d0ad35fc13ae595e089f7d,1003,Kassi Oxbrow,33924581,1003,4.1
64d0ad35fc13ae595e089f7e,1004,Courtney Brabon,68820604,1004,4.3
64d0ad35fc13ae595e089f7f,1005,Conni Spore,77452605,1005,3.2
64d0ad35fc13ae595e089f80,1006,Zack Garland,93014077,1006,2.9
64d0ad35fc13ae595e089f81,1007,Kathie Charity,72206960,1007,3.8
64d0ad35fc13ae595e089f82,1008,Charmion Frenzl,22818214,1008,0.1
64d0ad35fc13ae595e089f83,1009,Bradly Agge,56816911,1009,1.4
64d0ad35fc13ae595e089f84,1010,Paul Henbury,14734059,1010,2.6
64d0ad35fc13ae595e089f85,1011,Angelia Ottee,53988861,1011,2.3
64d0ad35fc13ae595e089f86,1012,Stacia Castilla,55425335,1012,3.2
64d0ad35fc13ae595e089f87,1013,Kristin Fusedale,65513272,1013,1.2
64d0ad35fc13ae595e089f88,1014,Carry Horlick,75918032,1014,1.2
64d0ad35fc13ae595e089f89,1015,Josey Sand,98996795,1015,2.2
64d0ad35fc13ae595e089f8a,1016,Ignace De la Yglesia,33639114,1016,4.4
64d0ad35fc13ae595e089f8b,1017,Derrick Pratten,11283073,1017,4.9
64d0ad35fc13ae595e089f8c,1018,Brina Kirkhouse,59141865,1018,4.8
64d0ad35fc13ae595e089f8d,1019,Mendel MacCourt,90730972,1019,0.9
64d0ad35fc13ae595e089f8e,1020,Roman Kalker,16056988,1020,1
64d0ad35fc13ae595e089f8f,1021,Buddy Brawley,75692980,1021,3.7
64d0ad35fc13ae595e089f90,1022,Adria Pickburn,25544857,1022,0.7
64d0ad35fc13ae595e089f91,1023,Enrico Vlasenkov,15812736,1023,2.2
64d0ad35fc13ae595e089f92,1024,Glenna Ballam,31307022,1024,3
64d0ad35fc13ae595e089f93,1025,Bartholomew Womack,51043108,1025,0.5
64d0ad35fc13ae595e089f94,1026,Fanchette Cornthwaite,15168595,1026,3.1
64d0ad35fc13ae595e089f95,1027,Cate Harnell,49558511,1027,2.2
64d0ad35fc13ae595e089f96,1028,Adelheid Bonsall,19987689,1028,3.3
64d0ad35fc13ae595e089f97,1029,Diarmid Dowsing,48989114,1029,2.2
64d0ad35fc13ae595e089f98,1030,Forester Bortolussi,66546205,1030,0
64d0ad35fc13ae595e089f99,1031,Willabella Emlen,24043275,1031,4.3
64d0ad35fc13ae595e089f9a,1032,Tate Trever,59426867,1032,3.2
64d0ad35fc13ae595e089f9b,1033,Kip Ortiger,38670489,1033,0.6
64d0ad35fc13ae595e089f9c,1034,Estele Dorgan,48720817,1034,3
64d0ad35fc13ae595e089f9d,1035,Gwenni Tomasutti,89095701,1035,2
64d0ad35fc13ae595e089f9e,1036,Malvina Warrillow,28437643,1036,1.8
64d0ad35fc13ae595e089f9f,1037,Cammy Manklow,48475066,1037,4.8
64d0ad35fc13ae595e089fa0,1038,Lanita Dufaire,12327684,1038,4.7
64d0ad35fc13ae595e089fa1,1039,Nester Godfrey,38270424,1039,3.2
64d0ad35fc13ae595e089fa2,1040,Farly Kingett,17698244,1040,4.9
64d0ad35fc13ae595e089fa3,1041,Reamonn Corstorphine,30333939,1041,2.5
64d0ad35fc13ae595e089fa4,1042,Garrick Cissell,81911341,1042,1.4
64d0ad35fc13ae595e089fa5,1043,Stevana Giriardelli,85479240,1043,3.8
64d0ad35fc13ae595e089fa6,1044,Tommie Phette,42084940,1044,0.2
64d0ad35fc13ae595e089fa7,1045,Fayina Hawket,36437424,1045,0.4
64d0ad35fc13ae595e089fa8,1046,Florry Ivanin,81502610,1046,1
64d0ad35fc13ae595e089fa9,1047,Dore Broomfield,17738348,1047,2.3
64d0ad35fc13ae595e089faa,1048,Bruis Savill,48327318,1048,2.9
64d0ad35fc13ae595e089fab,1049,Esdras Peacock,75005400,1049,1.2
64d0ad35fc13ae595e089fac,1050,Erv Doerren,55111610,1050,4.7
64d0ad35fc13ae595e089fad,1051,Kimbell Banford,73002529,1051,4.3
64d0ad35fc13ae595e089fae,1052,Pietrek Krolle,20208304,1052,4.3
64d0ad35fc13ae595e089faf,1053,Marti Joscelyne,30978064,1053,0.6
64d0ad35fc13ae595e089fb0,1054,Carlyn Bernlin,43867175,1054,3.8
64d0ad35fc13ae595e089fb1,1055,Lana MacDonell,28985767,1055,3.7
64d0ad35fc13ae595e089fb2,1056,Gale Darridon,39043113,1056,2.7
64d0ad35fc13ae595e089fb3,1057,Chan Alexis,94562706,1057,2.5
64d0ad35fc13ae595e089fb4,1058,Charlene Churchman,50640596,1058,4.7
64d0ad35fc13ae595e089fb5,1059,Coop Folkard,65488588,1059,1.3
64d0ad35fc13ae595e089fb6,1060,Meridith State,33219275,1060,1.3
64d0ad35fc13ae595e089fb7,1061,Linda Giordano,42725213,1061,3
64d0ad35fc13ae595e089fb8,1062,Renaldo Hegel,97551515,1062,3.8
64d0ad35fc13ae595e089fb9,1063,Matty Pllu,88820542,1063,1.9
64d0ad35fc13ae595e089fba,1064,Mozes Snelgar,79944652,1064,2.1
64d0ad35fc13ae595e089fbb,1065,Leland Padillo,23316189,1065,3.6
64d0ad35fc13ae595e089fbc,1066,Zollie Bedow,51713321,1066,4.1
64d0ad35fc13ae595e089fbd,1067,Cassy Mellem,16604844,1067,3.1
64d0ad35fc13ae595e089fbe,1068,Rikki Mc Trusty,33781604,1068,4.4
64d0ad35fc13ae595e089fbf,1069,Gale Hounsome,22637393,1069,0.7
64d0ad35fc13ae595e089fc0,1070,Cordelie Le Port,11308260,1070,3.9
64d0ad35fc13ae595e089fc1,1071,Gregg Faye,73473990,1071,1.2
64d0ad35fc13ae595e089fc2,1072,Dory Bygraves,38356985,1072,1
64d0ad35fc13ae595e089fc3,1073,Frederick Carlaw,90340503,1073,1
64d0ad35fc13ae595e089fc4,1074,Joceline Bilson,78708651,1074,4.4
64d0ad35fc13ae595e089fc5,1075,Halimeda Lyttle,85611777,1075,0.4
64d0ad35fc13ae595e089fc6,1076,Tory Bashford,45301335,1076,3.8
64d0ad35fc13ae595e089fc7,1077,Don Trillow,50396980,1077,3.2
64d0ad35fc13ae595e089fc8,1078,Midge Harrow,35714939,1078,2
64d0ad35fc13ae595e089fc9,1079,Blanche Calltone,46479506,1079,2.1
64d0ad35fc13ae595e089fca,1080,Gabi Murfill,93134720,1080,0.9
64d0ad35fc13ae595e089fcb,1081,Gelya Meadway,62943482,1081,0.7
64d0ad35fc13ae595e089fcc,1082,Rowney Stoite,20066745,1082,1.6
64d0ad35fc13ae595e089fcd,1083,Vanda Cristofori,44301510,1083,0.9
64d0ad35fc13ae595e089fce,1084,Chen Nottle,82333656,1084,1.9
64d0ad35fc13ae595e089fcf,1085,Tadeas Reimer,96084601,1085,0.9
64d0ad35fc13ae595e089fd0,1086,Murry Kleinplac,45423589,1086,0.4
64d0ad35fc13ae595e089fd1,1087,Hallsy Dysart,45588439,1087,1.3
64d0ad35fc13ae595e089fd2,1088,Alleen Borzoni,60038591,1088,1.3
64d0ad35fc13ae595e089fd3,1089,Kleon Endacott,42374237,1089,3.4
64d0ad35fc13ae595e089fd4,1090,Fremont Locks,60939761,1090,4.3
64d0ad35fc13ae595e089fd5,1091,Barris Chevalier,58804856,1091,1.4
64d0ad35fc13ae595e089fd6,1092,Templeton Simmell,75452026,1092,2.5
64d0ad35fc13ae595e089fd7,1093,Gabbie Fairney,23392504,1093,1.9
64d0ad35fc13ae595e089fd8,1094,Judi Vittle,79070852,1094,3
64d0ad35fc13ae595e089fd9,1095,Adrien Thewles,87017202,1095,0.6
64d0ad35fc13ae595e089fda,1096,Axe Lindenfeld,17952870,1096,4.8
64d0ad35fc13ae595e089fdb,1097,Nerti Overbury,25243330,1097,1.3
64d0ad35fc13ae595e089fdc,1098,Drucy McKoy,42963775,1098,0.2
64d0ad35fc13ae595e089fdd,1099,Chastity O'Fielly,44425947,1099,1.5
64d0ad35fc13ae595e089fde,1100,Courtenay Rides,43226828,1100,3.4
64d0ad35fc13ae595e089fdf,1101,Milena Powter,14624186,1101,0.6
64d0ad35fc13ae595e089fe0,1102,Shelby Shout,99290749,1102,1
64d0ad35fc13ae595e089fe1,1103,Kassandra Yaknov,78058501,1103,1.2
64d0ad35fc13ae595e089fe2,1104,Jacenta Gashion,58634593,1104,0.3
64d0ad35fc13ae595e089fe3,1105,Devin Zaczek,19408170,1105,0.1
64d0ad35fc13ae595e089fe4,1106,Bernelle Normand,69457119,1106,3
64d0ad35fc13ae595e089fe5,1107,Dacy MacCarlich,14771748,1107,3.3
64d0ad35fc13ae595e089fe6,1108,Milzie Vedenichev,46062578,1108,4.3
64d0ad35fc13ae595e089fe7,1109,Melinda Jiruca,78731846,1109,0.7
64d0ad35fc13ae595e089fe8,1110,Elisabet Bigby,27633390,1110,1.1
64d0ad35fc13ae595e089fe9,1111,Mela Lenin,25972261,1111,4.7
64d0ad35fc13ae595e089fea,1112,Marietta Hollingdale,61536420,1112,1.5
64d0ad35fc13ae595e089feb,1113,Vanny Standen,46484237,1113,2.6
64d0ad35fc13ae595e089fec,1114,Isabeau Cashman,26176906,1114,0.2
64d0ad35fc13ae595e089fed,1115,Lorry Gaddas,78961503,1115,3
64d0ad35fc13ae595e089fee,1116,Olenolin Mitchenson,55928177,1116,3.4
64d0ad35fc13ae595e089fef,1117,Frans Tickle,43217532,1117,2.7
64d0ad35fc13ae595e089ff0,1118,Dorolisa Aspey,13032488,1118,2.5
64d0ad35fc13ae595e089ff1,1119,Bernita Mallinder,53188758,1119,2
64d0ad35fc13ae595e089ff2,1120,Dewey Sandeson,93516441,1120,4.9
